,Brand_Name_n,Year,Kilometers_Driven,Fuel_Type_n,Transmission_n,Owner_Type_n,Mileage,Engine,Power,Seats,Price
1393,10,2018,3000,4,0,0,18.9,1197.0,81.86,5.0,6.2
1394,2,2013,49000,1,0,2,17.05,1995.0,184.0,5.0,14.49
1395,17,2010,71000,1,1,0,21.1,1248.0,73.9,5.0,3.0
1396,10,2010,52000,4,1,2,19.81,1086.0,68.05,5.0,2.25
1397,2,2016,35659,1,0,0,15.97,2993.0,258.0,7.0,43.78
1398,9,2019,5377,4,1,0,16.8,1497.0,116.3,5.0,11.45
1399,16,2014,65000,1,0,0,11.18,2696.0,184.0,7.0,10.5
1400,8,2015,92708,1,1,0,22.7,1498.0,89.84,5.0,7.48
1401,17,2010,48105,4,1,0,19.7,796.0,46.3,5.0,3.1
1402,28,2011,46759,4,1,0,16.47,1198.0,74.0,5.0,2.55
1403,28,2013,62000,1,1,0,22.07,1199.0,73.9,5.0,3.5
1404,28,2012,35175,1,1,0,22.07,1199.0,73.9,5.0,2.59
1405,17,2013,70000,1,1,0,20.77,1248.0,88.8,7.0,5.45
1406,8,2017,30000,1,1,0,22.77,1498.0,98.59,5.0,6.0
1407,27,2016,66618,1,0,0,11.36,2755.0,171.5,7.0,15.49
1408,2,2010,69300,4,0,2,10.8,2497.0,150.0,5.0,12.5
1409,17,2017,148000,1,1,0,23.4,1248.0,74.0,5.0,4.75
1410,8,2017,22000,4,1,0,18.88,999.0,123.24,5.0,7.85
1411,10,2013,75000,1,1,0,16.8,1493.0,110.0,5.0,6.0
1412,26,2016,43706,4,1,0,17.57,1193.0,88.7,5.0,4.0
1413,1,2011,42000,1,0,0,14.4,2967.0,241.4,5.0,28.75
1414,26,2012,65000,1,1,0,22.3,1248.0,74.0,5.0,2.5
1415,17,2015,76128,1,1,0,26.59,1248.0,74.0,5.0,5.5
1416,6,2010,39852,4,1,0,16.0,1368.0,90.0,5.0,1.59
1417,10,2017,18673,4,1,0,18.6,1197.0,81.83,5.0,6.22
1418,10,2016,11583,4,1,0,21.1,814.0,55.2,5.0,2.75
1419,10,2007,82000,4,1,2,17.0,1086.0,17.0,5.0,1.35
1420,18,2017,50000,1,0,0,17.9,2143.0,136.0,5.0,25.0
1421,17,2014,77000,4,1,0,23.1,998.0,67.04,5.0,2.8
1422,4,2014,54890,4,1,2,17.8,1199.0,76.8,5.0,2.45
1423,9,2016,21000,4,0,0,19.0,1199.0,88.7,5.0,6.35
1424,2,2009,58557,1,0,3,16.07,1995.0,181.0,5.0,8.0
1425,23,2014,70000,1,1,0,19.01,1461.0,108.45,5.0,8.25
1426,8,2017,16000,4,0,0,17.01,1499.0,110.4,5.0,5.95
1427,27,2018,8899,1,1,0,13.68,2393.0,147.8,7.0,19.92
1428,4,2016,83629,1,1,0,25.44,936.0,56.3,5.0,3.15
1429,28,2014,35059,4,0,0,17.21,1798.0,189.0,4.0,5.75
1430,8,2018,30552,1,0,0,10.91,3198.0,197.2,7.0,32.44
1431,10,2016,44875,1,0,2,22.32,1582.0,126.32,5.0,8.01
1432,8,2017,25095,4,1,0,18.16,1196.0,86.8,5.0,6.48
1433,17,2007,59000,4,1,0,16.1,796.0,37.0,4.0,0.75
1434,9,2014,36000,1,1,0,26.0,1498.0,98.6,5.0,5.0
1435,16,2012,37000,1,1,0,16.0,2179.0,140.0,7.0,7.75
1436,8,2010,90000,1,1,0,20.0,1399.0,68.0,5.0,2.6
1437,8,2018,17000,4,1,0,17.0,1497.0,121.36,5.0,9.2
1438,10,2015,42575,4,1,0,18.6,1197.0,81.83,5.0,5.05
1439,27,2012,131000,1,1,0,12.99,2494.0,100.0,7.0,9.6
1440,23,2013,74000,1,1,0,20.46,1461.0,83.8,5.0,5.5
1441,27,2013,47234,1,1,0,12.99,2494.0,100.6,8.0,9.35
1442,9,2009,231673,4,1,0,17.0,1497.0,118.0,5.0,2.6
1443,17,2016,10000,4,1,0,24.07,998.0,67.1,5.0,3.5
1444,21,2016,49389,4,1,0,19.49,1198.0,67.04,5.0,4.26
1445,17,2016,12000,4,0,2,23.1,998.0,67.04,5.0,4.25
1446,18,2010,65000,4,1,2,11.7,1796.0,178.0,5.0,11.75
1447,8,2013,177000,1,1,0,23.5,1498.0,88.7,5.0,3.5
1448,10,2015,89000,4,1,0,17.01,1591.0,121.3,5.0,7.5
1449,10,2009,72000,4,0,3,15.0,1396.0,100.0,5.0,3.25
1450,17,2012,49000,4,1,0,17.5,1298.0,85.8,5.0,4.9
1451,18,2014,51355,1,0,0,14.84,2143.0,170.0,5.0,27.0
1452,10,2017,13460,4,1,0,18.6,1197.0,81.86,5.0,8.91
1453,10,2014,35642,4,0,0,17.01,1591.0,121.4,5.0,6.69
1454,4,2014,52895,1,1,0,17.3,1998.0,163.7,5.0,6.02
1455,27,2010,93000,4,1,0,14.28,1798.0,138.03,5.0,4.5
1456,17,2011,70000,4,1,0,19.0,998.0,66.1,5.0,2.0
1457,21,2012,32048,1,1,0,23.08,1461.0,63.1,5.0,2.4
1458,26,2013,4700,4,1,0,25.4,624.0,37.48,4.0,1.2
1459,17,2014,71800,1,1,0,23.4,1248.0,74.0,5.0,2.9
1460,15,2008,69078,4,1,0,17.0,17.0,17.0,5.0,40.88
1461,1,2016,45000,1,0,0,17.32,1968.0,184.0,5.0,27.0
1462,9,2016,15388,1,1,0,25.8,1498.0,98.6,5.0,7.5
1463,4,2004,98798,4,1,0,14.7,1599.0,104.0,5.0,1.5
1464,1,2016,43000,1,0,0,14.16,1968.0,174.3,5.0,39.5
1465,17,2012,85112,1,1,0,23.2,1248.0,73.94,5.0,3.39
1466,16,2018,37804,1,1,0,15.4,2179.0,120.0,7.0,12.4
1467,17,2014,45000,1,1,0,28.09,1248.0,88.5,5.0,6.85
1468,27,2011,116000,1,1,2,21.43,1364.0,138.0,5.0,5.75
1469,26,2015,100073,1,1,2,25.0,1396.0,69.0,5.0,2.0
1470,17,2006,165000,4,1,0,16.1,796.0,37.0,4.0,0.9
1471,28,2015,22000,4,1,0,16.47,1198.0,74.0,5.0,3.8
1472,10,2017,9500,4,0,0,14.62,1999.0,149.92,5.0,16.35
1473,27,2012,152000,1,0,0,11.5,2982.0,169.0,7.0,16.5
1474,17,2019,17705,4,1,0,21.4,1197.0,83.1,5.0,8.7
1475,17,2016,12000,4,1,0,21.4,1197.0,83.1,5.0,6.1
1476,19,2013,51000,1,0,0,23.8,1998.0,112.0,5.0,21.94
1477,18,2009,42000,1,0,2,13.0,2987.0,210.0,5.0,22.0
1478,17,2015,51000,4,1,0,20.92,998.0,67.1,5.0,2.65
1479,17,2017,42527,4,1,0,20.4,1197.0,81.8,5.0,5.27
1480,4,2014,45000,1,1,0,22.1,1248.0,74.0,5.0,2.48
1481,27,2011,70000,1,1,0,12.8,2494.0,102.0,8.0,6.0
1482,27,2009,92000,1,1,0,11.5,2982.0,171.0,7.0,8.9
1483,2,2012,57156,1,0,2,18.88,1995.0,184.0,5.0,18.0
1484,24,2016,53211,4,1,0,16.8,1395.0,138.02,5.0,11.64
1485,27,2019,80000,1,1,0,11.5,2982.0,171.0,7.0,8.99
1486,28,2009,74000,1,0,0,15.5,1896.0,105.0,5.0,5.25
1487,10,2011,37000,1,1,0,23.0,1396.0,90.0,5.0,2.95
1488,26,2013,64000,1,1,2,21.02,1248.0,88.76,5.0,2.65
1489,28,2013,57197,4,1,0,15.04,1598.0,103.6,5.0,4.0
1490,10,2016,55000,1,0,0,17.6,1582.0,126.2,5.0,12.5
1491,17,2014,33000,4,1,0,21.1,1197.0,85.8,5.0,3.25
1492,9,2008,70000,4,1,0,13.1,1997.0,141.1,5.0,4.0
1493,16,2012,75000,1,1,2,15.1,2179.0,140.0,7.0,6.25
1494,28,2016,58095,1,1,0,21.66,1498.0,108.62,5.0,5.8
1495,26,2015,7445,4,1,0,17.57,1193.0,88.7,5.0,5.0
1496,12,2016,17652,1,0,0,12.9,2993.0,270.88,5.0,58.73
1497,27,2018,28321,4,0,0,14.28,1798.0,138.03,5.0,17.49
1498,17,2011,69000,4,1,2,19.0,998.0,66.1,5.0,1.95
1499,9,2007,80000,4,0,0,11.1,2354.0,142.0,5.0,3.0
1500,10,2014,42365,4,1,0,17.0,1197.0,80.0,5.0,5.5
1501,27,2013,123000,1,0,0,12.55,2982.0,168.5,7.0,16.5
1502,18,2011,40000,4,0,2,11.74,1796.0,186.0,5.0,14.5
1503,17,2016,30112,1,1,0,27.39,1248.0,74.0,5.0,7.79
1504,17,2017,43775,1,1,0,20.77,1248.0,88.76,7.0,8.27
1505,15,2019,26013,1,0,0,12.65,2993.0,255.0,5.0,97.07
1506,4,2012,56000,4,1,0,12.9,1598.0,102.5,5.0,2.15
1507,9,2008,95000,4,0,2,12.9,1799.0,130.0,5.0,3.0
1508,2,2014,41089,1,0,0,16.09,1995.0,184.0,5.0,28.79
1509,24,2011,41988,1,0,0,20.0,1968.0,138.1,5.0,5.45
1510,17,2013,72486,1,1,0,23.4,1248.0,74.0,5.0,3.95
1511,29,2013,92000,1,0,0,23.3,1984.0,150.0,5.0,16.0
1512,17,2013,40000,4,1,0,17.5,1298.0,85.8,5.0,4.25
1513,15,2014,56000,1,0,0,12.7,2179.0,187.7,5.0,34.5
1514,9,2008,125000,4,0,3,11.7,2354.0,177.6,5.0,2.6
1515,27,2017,29219,1,1,0,12.99,2494.0,100.6,8.0,13.48
1516,27,2018,39927,1,1,0,12.55,2982.0,168.5,7.0,32.1
1517,9,2018,38593,4,1,0,18.7,1199.0,88.7,5.0,6.17
1518,9,2015,32000,4,1,0,17.0,1497.0,118.0,5.0,5.5
1519,17,2017,28226,1,0,0,28.4,1248.0,73.75,5.0,9.15
1520,21,2014,95000,1,1,0,21.64,1461.0,84.8,5.0,4.5
1521,27,2014,194000,1,1,0,12.99,2494.0,100.6,8.0,10.5
1522,9,2016,14821,4,1,0,19.4,1198.0,86.8,5.0,5.37
1523,28,2012,52000,4,1,0,15.04,1598.0,103.6,5.0,5.45
1524,16,2016,33000,1,1,0,16.0,2179.0,140.0,7.0,9.25
1525,8,2016,29200,1,1,0,23.0,1498.0,98.96,5.0,7.7
1526,24,2012,99754,1,1,0,17.72,1968.0,108.49,5.0,7.99
1527,10,2012,49000,4,1,0,20.36,1197.0,78.9,5.0,3.0
1528,27,2005,299322,1,1,0,12.8,2494.0,102.0,8.0,4.0
1529,26,2018,38310,1,1,0,20.65,1248.0,88.7,5.0,6.69
1530,17,2014,56000,1,1,0,22.9,1248.0,74.0,5.0,4.25
1531,24,2017,31300,1,0,0,21.72,1498.0,108.4,5.0,10.5
1532,27,2019,11241,1,1,0,13.68,2393.0,147.8,8.0,22.55
1533,10,2014,48000,4,1,2,17.01,1591.0,121.3,5.0,5.2
1534,9,2019,23882,4,1,0,17.4,1497.0,117.3,5.0,11.87
1535,9,2014,65000,1,1,0,26.0,1498.0,98.6,5.0,6.99
1536,28,2011,50000,1,1,0,20.54,1598.0,103.6,5.0,5.0
1537,1,2014,25000,1,0,0,12.19,2967.0,236.0,5.0,44.0
1538,17,2015,21000,4,1,0,22.74,796.0,47.3,5.0,2.79
1539,26,2012,148000,1,1,2,21.12,1248.0,88.8,5.0,2.9
1540,10,2016,68000,4,1,0,15.29,1591.0,121.3,5.0,9.85
1541,18,2014,52000,1,0,0,12.0,2987.0,224.0,7.0,49.0
1542,16,2016,19000,1,1,0,16.55,2498.0,105.0,6.0,9.25
1543,10,2011,74000,1,1,2,22.32,1582.0,126.3,5.0,3.75
1544,8,2017,30279,1,1,0,26.1,1498.0,99.0,5.0,7.29
1545,19,2016,20000,1,0,0,20.7,1496.0,113.98,4.0,23.5
1546,17,2013,34834,4,1,0,14.0,796.0,35.0,5.0,2.6
1547,16,2015,90000,1,1,2,21.03,1461.0,65.0,5.0,3.1
1548,18,2016,38730,1,0,0,14.21,2143.0,203.0,5.0,29.98
1549,23,2016,57390,1,1,0,19.01,1461.0,108.45,5.0,6.73
1550,17,2016,100000,1,1,0,23.4,1248.0,74.0,5.0,3.5
1551,28,2011,50000,4,1,0,16.47,1198.0,73.9,5.0,2.35
1552,16,2017,64961,1,1,0,16.0,2179.0,140.0,7.0,16.13
1553,28,2014,72465,4,1,0,16.47,1198.0,74.0,5.0,5.9
1554,17,2012,68776,4,1,0,21.1,1197.0,85.8,5.0,3.9
1555,4,2005,150000,4,1,0,14.7,1598.0,17.0,5.0,1.5
1556,27,2012,68000,1,1,0,12.8,2494.0,102.0,7.0,6.95
1557,9,2015,33000,1,1,0,26.0,1498.0,98.6,5.0,7.0
1558,28,2017,22389,4,1,0,17.0,1198.0,73.75,5.0,7.23
1559,17,2012,90000,1,1,0,21.5,1248.0,88.8,5.0,3.81
1560,17,2012,42000,4,1,3,18.6,1197.0,85.8,5.0,4.5
1561,10,2017,38767,1,1,0,19.67,1582.0,126.2,5.0,12.6
1562,1,2015,21000,1,0,0,12.07,2967.0,241.4,7.0,48.0
1563,17,2010,59136,4,1,0,19.7,796.0,46.3,5.0,2.96
1564,9,2014,36000,1,1,0,25.8,1498.0,98.6,5.0,3.25
1565,28,2011,95000,1,0,2,18.33,1968.0,167.7,5.0,8.5
1566,10,2013,51000,1,0,0,19.5,1582.0,126.24,5.0,8.75
1567,17,2011,36411,4,1,0,18.9,998.0,67.1,5.0,3.08
1568,15,2017,40000,1,0,0,12.81,1999.0,148.31,7.0,41.5
1569,9,2016,27300,4,1,0,17.8,1497.0,117.3,5.0,7.0
1570,18,2011,29813,4,0,2,14.74,1991.0,181.03,5.0,11.5
1571,17,2011,71000,4,1,0,20.51,998.0,67.04,5.0,2.6
1572,10,2014,32000,1,1,0,22.32,1582.0,126.3,5.0,4.3
1573,17,2017,19234,0,1,0,17.5,1373.0,80.46,7.0,8.35
1574,28,2017,50510,1,0,0,17.06,1968.0,141.0,5.0,24.9
1575,2,2011,102000,1,0,0,15.06,1995.0,177.0,5.0,13.75
1576,10,2014,42277,1,1,0,24.0,1186.0,73.97,5.0,3.85
1577,18,2014,46000,1,0,0,13.0,2143.0,201.1,5.0,23.25
1578,16,2012,35000,1,1,0,13.6,2523.0,17.0,7.0,7.0
1579,10,2015,50000,4,1,0,18.9,1197.0,82.0,5.0,5.75
1580,10,2008,62000,4,1,2,20.36,1197.0,78.9,5.0,1.65
1581,28,2012,78000,1,1,0,19.33,1968.0,138.1,5.0,6.5
1582,24,2011,79000,1,1,0,17.67,1968.0,138.08,5.0,7.5
1583,1,2019,6773,1,0,0,14.75,2967.0,245.0,7.0,72.94
1584,27,2010,135000,1,1,2,11.5,2982.0,171.0,7.0,11.0
1585,17,2013,36716,4,1,0,18.9,1061.0,67.0,5.0,3.02
1586,10,2013,65060,4,1,0,21.1,814.0,55.2,5.0,3.32
1587,9,2013,33000,4,1,0,19.4,1198.0,86.8,5.0,3.24
1588,17,2015,11110,4,1,0,22.74,796.0,47.3,5.0,2.35
1589,16,2013,63000,1,1,0,15.96,2523.0,62.1,7.0,5.5
1590,9,2015,27030,4,1,0,17.8,1497.0,117.3,5.0,6.75
1591,24,2015,19600,4,1,0,15.0,1598.0,103.52,5.0,6.15
1592,17,2016,27755,4,1,0,22.0,1197.0,81.8,5.0,5.45
1593,10,2013,20000,4,1,2,21.1,814.0,55.2,5.0,2.3
1594,17,2015,24782,4,1,0,20.85,1197.0,83.14,5.0,6.21
1595,21,2014,47303,4,0,0,19.34,1198.0,76.0,5.0,5.21
1596,1,2008,71000,4,0,0,8.3,4134.0,250.0,7.0,11.99
1597,17,2010,135000,1,1,0,17.8,1248.0,75.0,5.0,3.1
1598,26,2017,1000,1,1,0,13.49,2179.0,138.03,5.0,7.5
1599,28,2016,29000,1,1,0,20.14,1498.0,88.8,5.0,4.0
1600,9,2016,36367,4,1,0,17.8,1497.0,117.3,5.0,7.73
1601,9,2015,38000,4,1,0,17.4,1497.0,117.3,5.0,7.8
1602,17,2011,83969,4,1,0,16.1,796.0,37.0,4.0,1.3
1603,28,2014,82621,1,1,0,20.14,1498.0,88.8,5.0,4.42
1604,4,2009,89000,1,0,0,12.5,1991.0,147.9,7.0,4.0
1605,16,2016,54000,1,1,0,16.0,2179.0,140.0,7.0,13.0
1606,9,2015,61691,1,1,0,25.8,1498.0,98.6,5.0,5.38
1607,10,2011,32200,4,1,2,17.0,1197.0,80.0,5.0,3.25
1608,17,2016,68630,4,0,0,20.51,998.0,67.0,5.0,3.87
1609,28,2014,61000,1,0,2,16.96,1968.0,138.03,5.0,8.25
1610,17,2018,32644,4,1,0,20.73,1373.0,91.1,5.0,9.28
1611,16,2012,85000,1,0,0,11.79,2179.0,120.0,7.0,6.25
1612,4,2008,75000,4,1,2,15.26,1150.0,74.9,5.0,1.15
1613,17,2016,40347,4,1,0,20.73,1373.0,91.2,5.0,7.8
1614,10,2012,60788,1,1,0,23.0,1396.0,90.0,5.0,4.5
1615,9,2018,18664,4,1,0,18.7,1199.0,88.7,5.0,7.56
1616,16,2017,57847,1,1,0,16.0,2179.0,140.0,7.0,16.08
1617,10,2012,52237,4,1,0,17.0,1197.0,80.0,5.0,4.5
1618,10,2012,128000,1,1,0,22.32,1582.0,126.32,5.0,5.0
1619,10,2011,54000,4,1,0,19.81,1086.0,68.05,5.0,2.2
1620,17,2014,49800,4,0,0,23.1,998.0,67.04,5.0,4.0
1621,24,2012,98000,1,1,0,20.86,1199.0,73.9,5.0,2.51
1622,17,2015,60095,1,1,0,25.2,1248.0,74.0,5.0,4.75
1623,10,2008,68000,4,1,2,16.0,1086.0,66.7,5.0,2.0
1624,10,2010,81402,4,1,2,20.36,1197.0,78.9,5.0,2.1
1625,8,2013,38000,4,0,0,16.5,1499.0,110.0,5.0,6.25
1626,18,2011,92239,1,0,2,11.5,2987.0,210.0,5.0,10.6
1627,17,2017,49224,1,1,0,25.2,1248.0,74.0,5.0,6.0
1628,17,2004,12000,4,1,2,16.1,796.0,37.0,4.0,0.45
1629,17,2010,54898,4,1,3,16.1,1298.0,88.2,5.0,2.5
1630,10,2018,2500,4,1,0,15.29,1591.0,121.3,5.0,12.75
1631,2,2017,32838,1,0,0,17.05,1995.0,190.0,5.0,30.29
1632,8,2006,27076,4,1,0,13.8,1299.0,70.0,5.0,1.6
1633,8,2017,75445,1,1,0,22.7,1498.0,89.84,5.0,7.54
1634,17,2015,46601,4,1,0,20.73,1373.0,91.1,5.0,6.84
1635,28,2012,72000,1,0,0,18.33,1968.0,167.7,5.0,6.0
1636,9,2017,27000,1,1,0,27.3,1498.0,98.6,5.0,8.0
1637,1,2016,68193,1,0,0,17.11,1968.0,174.33,5.0,24.74
1638,10,2017,34429,1,1,0,24.0,1120.0,70.0,5.0,5.5
1639,18,2013,46000,1,0,0,12.0,2987.0,224.0,7.0,36.0
1640,27,2013,80544,1,1,0,12.99,2494.0,100.6,7.0,11.79
1641,21,2011,42000,4,1,2,16.95,1498.0,97.7,5.0,3.0
1642,24,2011,94821,1,0,2,20.0,1968.0,138.1,5.0,6.75
1643,4,2006,100000,4,1,0,14.49,1399.0,92.7,5.0,1.4
1644,9,2014,57000,1,1,0,24.2,1498.0,98.6,7.0,5.75
1645,17,2010,79894,1,1,0,21.1,1248.0,73.9,5.0,3.4
1646,28,2011,44748,4,1,2,16.47,1198.0,73.9,5.0,4.89
1647,21,2013,31000,4,1,0,13.24,1598.0,102.5,5.0,4.95
1648,17,2013,60587,4,0,2,16.98,998.0,66.1,5.0,3.49
1649,27,2011,32000,1,1,0,23.59,1364.0,17.0,5.0,3.85
1650,9,2014,43772,4,1,0,17.0,1497.0,118.0,5.0,6.35
1651,10,2017,23576,4,0,0,18.9,1197.0,82.0,5.0,7.08
1652,12,2017,4000,1,0,0,13.6,1999.0,177.0,5.0,38.0
1653,16,2012,62000,1,1,0,12.05,2179.0,120.0,8.0,6.25
1654,18,2011,36000,4,0,0,11.74,1796.0,186.0,5.0,10.15
1655,24,2014,80000,4,0,0,13.7,1798.0,157.75,5.0,10.75
1656,4,2012,137008,1,0,0,18.1,1991.0,147.9,4.0,4.65
1657,16,2010,61001,1,1,0,12.05,2179.0,120.0,8.0,4.75
1658,10,2015,52191,4,1,0,17.1,1591.0,121.3,5.0,7.78
1659,10,2016,77076,1,1,0,23.0,1396.0,90.0,5.0,6.75
1660,9,2008,56000,4,0,0,16.4,1497.0,78.0,5.0,2.99
1661,10,2013,21000,4,1,0,20.36,1197.0,78.9,5.0,2.35
1662,9,2013,89429,1,1,0,25.8,1498.0,98.6,5.0,3.65
1663,17,2012,45631,4,1,2,22.5,998.0,67.04,5.0,2.74
1664,9,2013,53959,4,1,0,19.4,1198.0,86.8,5.0,3.5
1665,10,2014,55804,4,1,0,17.0,1197.0,80.0,5.0,4.76
1666,28,2016,25899,4,1,0,15.04,1598.0,103.2,5.0,6.2
1667,24,2008,82000,1,1,2,18.7,1896.0,66.0,5.0,2.35
1668,18,2014,52000,1,0,0,13.0,2143.0,204.0,5.0,24.5
1669,23,2013,20000,4,1,0,13.24,1598.0,102.57,5.0,6.0
1670,10,2017,31829,4,1,0,21.1,814.0,55.2,5.0,3.65
1671,17,2016,18094,4,1,2,18.6,1197.0,85.8,5.0,6.26
1672,21,2011,80000,1,1,2,19.5,1461.0,17.0,5.0,2.1
1673,1,2015,11964,1,0,0,13.22,2967.0,241.4,5.0,32.95
1674,10,2018,22684,4,1,0,18.6,1197.0,81.83,5.0,7.8
1675,9,2014,43521,4,1,0,19.4,1198.0,86.8,5.0,4.25
1676,17,2014,49386,4,1,0,17.5,1298.0,85.8,5.0,4.86
1677,10,2017,12248,4,1,0,18.9,1197.0,81.86,5.0,4.9
1678,16,2014,67771,1,1,0,11.68,2498.0,112.0,8.0,7.06
1679,28,2015,60007,4,0,0,17.21,1798.0,189.0,4.0,4.5
1680,17,2011,48624,4,1,0,24.07,998.0,67.1,5.0,3.22
1681,28,2014,30000,1,1,0,22.07,1199.0,73.9,5.0,3.25
1682,10,2016,81605,4,1,0,18.9,1197.0,82.0,5.0,4.53
1683,18,2017,32642,1,0,0,14.84,2143.0,170.0,5.0,34.78
1684,10,2014,34200,4,0,0,15.74,1591.0,121.3,5.0,6.5
1685,6,2010,72204,4,1,0,15.7,1172.0,67.0,5.0,2.25
1686,27,2011,156347,1,1,2,12.99,2494.0,100.0,8.0,8.0
1687,16,2017,47357,1,0,0,18.49,1493.0,100.0,7.0,8.37
1688,28,2015,61738,1,1,0,20.14,1498.0,88.8,5.0,5.39
1689,2,2018,32586,1,0,0,22.48,1995.0,190.0,5.0,37.3
1690,18,2018,40129,1,0,0,11.57,2987.0,254.79,5.0,70.8
1691,18,2012,51000,1,0,0,11.74,2987.0,254.8,5.0,22.25
1692,10,2018,10393,4,1,0,18.9,1197.0,81.86,5.0,6.03
1693,24,2011,46000,4,0,0,13.7,1798.0,157.75,5.0,4.9
1694,10,2013,21000,4,0,0,16.95,1197.0,78.9,5.0,3.96
1695,10,2011,113562,1,1,0,23.0,1396.0,90.0,5.0,4.6
1696,16,2011,100010,1,1,2,12.05,2179.0,120.0,8.0,5.5
1697,9,2013,63107,4,1,0,19.4,1198.0,86.8,5.0,3.25
1698,10,2017,58500,4,1,0,18.6,1197.0,81.83,5.0,6.25
1699,8,2007,90000,1,1,1,10.9,2499.0,143.0,7.0,3.0
1700,10,2011,108242,1,1,0,16.8,1493.0,110.0,5.0,4.25
1701,27,2011,146300,1,1,0,11.5,2982.0,171.0,7.0,12.25
1702,2,2011,62943,1,0,2,17.05,1995.0,184.0,5.0,10.95
1703,27,2013,65000,1,0,0,12.55,2982.0,168.5,7.0,16.5
1704,9,2018,1700,4,0,0,19.0,1199.0,88.76,5.0,7.8
1705,10,2013,34697,4,1,0,19.81,1086.0,68.05,5.0,3.7
1706,10,2012,58000,4,1,0,17.0,1197.0,80.0,5.0,4.0
1707,2,2015,32500,1,0,0,19.59,1995.0,187.74,5.0,26.75
1708,1,2016,58661,1,0,0,15.17,1968.0,181.0,5.0,28.03
1709,17,2017,37124,4,1,0,20.4,1197.0,81.8,5.0,5.44
1710,17,2017,44000,4,0,0,21.4,1197.0,83.1,5.0,6.2
1711,10,2005,45200,4,1,0,13.2,1495.0,94.0,5.0,0.9
1712,17,2016,11000,4,1,0,18.5,1197.0,85.8,5.0,3.95
1713,26,2011,65000,4,1,2,26.0,624.0,35.0,4.0,0.44
1714,8,2012,55005,1,1,0,20.0,1399.0,68.0,5.0,2.75
1715,28,2011,81650,1,0,0,18.33,1968.0,167.7,5.0,7.5
1716,6,2010,160000,1,1,2,19.0,1248.0,93.0,5.0,2.5
1717,16,2015,169000,1,1,0,14.95,2489.0,93.7,7.0,5.0
1718,17,2013,67263,4,1,0,18.9,998.0,67.1,5.0,3.6
1719,27,2012,44223,4,1,0,17.6,1496.0,88.7,5.0,3.99
1720,10,2015,36840,4,1,0,18.9,1197.0,82.0,5.0,5.64
1721,27,2014,160000,1,1,0,12.99,2494.0,100.0,8.0,12.0
1722,26,2008,133000,1,1,0,16.8,1405.0,62.0,5.0,0.7
1723,2,2015,69123,1,0,0,18.88,1995.0,184.0,5.0,19.0
1724,8,2017,38000,1,0,0,10.91,3198.0,197.0,7.0,30.48
1725,17,2017,5500,4,1,0,21.56,1462.0,103.25,5.0,8.2
1726,8,2015,1001,1,1,0,25.83,1498.0,99.0,5.0,7.55
1727,4,2007,59000,4,1,3,15.26,1150.0,74.9,5.0,0.99
1728,9,2011,78256,4,0,0,16.8,1497.0,118.0,5.0,4.15
1729,21,2016,90000,4,1,0,16.95,1498.0,97.6,5.0,6.2
1730,17,2016,18000,4,1,0,19.1,1197.0,85.8,5.0,4.4
1731,8,2012,60000,1,1,0,20.0,1399.0,68.0,5.0,2.1
1732,6,2011,130000,1,1,0,20.3,1248.0,75.0,5.0,2.2
1733,10,2018,32851,4,1,0,18.6,1197.0,81.86,5.0,8.34
1734,17,2014,32000,1,1,0,23.4,1248.0,74.0,5.0,4.35
1735,8,2014,62700,1,1,0,22.7,1498.0,89.84,5.0,6.8
1736,17,2010,71000,1,1,0,19.3,1248.0,73.9,5.0,3.3
1737,10,2016,19947,4,1,0,18.9,1197.0,82.0,5.0,5.04
1738,8,2012,91000,1,0,0,11.4,2953.0,153.86,7.0,9.2
1739,28,2014,74000,1,1,0,22.07,1199.0,73.9,5.0,5.7
1740,16,2018,55594,1,1,0,18.49,1493.0,100.0,7.0,8.48
1741,2,2013,58000,1,0,0,11.2,2993.0,306.0,4.0,48.0
1742,23,2012,110224,1,1,0,19.01,1461.0,108.45,5.0,6.1
1743,17,2010,21002,4,1,0,22.5,998.0,67.04,5.0,2.75
1744,17,2017,121000,1,1,0,24.52,1248.0,88.5,7.0,8.0
1745,17,2010,73513,4,1,0,19.7,796.0,46.3,5.0,1.85
1746,17,2015,34000,4,0,0,20.51,998.0,67.0,5.0,3.85
1747,17,2017,28371,4,1,0,15.1,1196.0,73.0,7.0,4.74
1748,23,2013,74755,1,1,0,19.6,1461.0,108.45,5.0,5.63
1749,17,2011,25805,4,1,0,18.2,1061.0,64.0,5.0,2.62
1750,23,2015,82603,4,1,0,13.06,1598.0,102.53,5.0,4.9
1751,9,2006,110000,4,1,0,13.5,1799.0,130.0,5.0,2.65
1752,16,2012,88000,1,1,0,16.0,2179.0,140.0,7.0,5.99
1753,16,2011,110000,1,1,2,21.0,1461.0,64.1,5.0,2.4
1754,23,2017,15000,4,1,0,21.7,999.0,67.0,5.0,4.25
1755,22,2013,70000,1,0,0,15.15,2967.0,240.0,5.0,40.0
1756,17,2008,150000,1,1,2,28.4,1248.0,74.0,5.0,2.7
1757,5,2016,19000,4,1,0,20.63,1198.0,67.0,5.0,2.99
1758,10,2011,37442,4,1,0,18.5,1197.0,80.0,5.0,3.4
1759,2,2016,63111,1,0,2,18.12,1995.0,190.0,5.0,30.8
